Suburb,Postcode,Level,School,approx,dist_m,dist_m_round,label,Rcodes_list,Top_rcode,Top_rcode_pct,in_bushfire_prone,pct_overlap
Nollamara,6061,Secondary,Mount Lawley Senior High School,TRUE,1354.296654,1354,Mount Lawley Senior High School (approx ~1354 m),R-AC0 (0.5%),R-AC0,0.5,TRUE,0.531256763
Noranda,6062,Primary,Morley Primary School,FALSE,,,Morley Primary School,"R20/35 (1.0%), R20/40 (0.3%), R40 (0.2%)",R20/35,1,TRUE,32.62418798
Noranda,6062,Secondary,John Forrest Secondary College,TRUE,1167.840325,1168,John Forrest Secondary College (approx ~1168 m),"R20/35 (1.0%), R20/40 (0.3%), R40 (0.2%)",R20/35,1,TRUE,32.62418798
North Beach,6020,Primary,Balcatta PS,TRUE,3739.495494,3739,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~3739 m)","R20 (3.7%), R40 (1.2%)",R20,3.7,TRUE,29.0190699
North Beach,6020,Primary,Osborne PS,TRUE,3739.495494,3739,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~3739 m)","R20 (3.7%), R40 (1.2%)",R20,3.7,TRUE,29.0190699
North Beach,6020,Primary,West Balcatta PS,TRUE,3739.495494,3739,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~3739 m)","R20 (3.7%), R40 (1.2%)",R20,3.7,TRUE,29.0190699
North Beach,6020,Secondary,Carine Senior High School,FALSE,,,Carine Senior High School,"R20 (3.7%), R40 (1.2%)",R20,3.7,TRUE,29.0190699
North Coogee,6163,Primary,Manning Primary School,TRUE,10676.2463,10676,Manning Primary School (approx ~10676 m),,,,TRUE,49.33057909
North Coogee,6163,Secondary,Frenantle College,TRUE,1880.989075,1881,"John Curtin College of the Arts, Melville SHS, Frenantle College (approx ~1881 m)",,,,TRUE,49.33057909
North Coogee,6163,Secondary,John Curtin College of the Arts,TRUE,1880.989075,1881,"John Curtin College of the Arts, Melville SHS, Frenantle College (approx ~1881 m)",,,,TRUE,49.33057909
North Coogee,6163,Secondary,Melville SHS,TRUE,1880.989075,1881,"John Curtin College of the Arts, Melville SHS, Frenantle College (approx ~1881 m)",,,,TRUE,49.33057909
North Fremantle,6159,Primary,Como Primary School,TRUE,9006.394292,9006,Como Primary School (approx ~9006 m),"R25 (5.2%), R60 (2.2%), R35 (1.5%), R40 (1.1%), R160 (0.1%), R12.5 (0.0%), R30 (0.0%)",R25,5.2,TRUE,4.02136461
North Fremantle,6159,Secondary,Fremantle College,FALSE,,,"John Curtin College, Shenton College, Melville SHS, Fremantle College","R25 (5.2%), R60 (2.2%), R35 (1.5%), R40 (1.1%), R160 (0.1%), R12.5 (0.0%), R30 (0.0%)",R25,5.2,TRUE,4.02136461
North Fremantle,6159,Secondary,John Curtin College,FALSE,,,"John Curtin College, Shenton College, Melville SHS, Fremantle College","R25 (5.2%), R60 (2.2%), R35 (1.5%), R40 (1.1%), R160 (0.1%), R12.5 (0.0%), R30 (0.0%)",R25,5.2,TRUE,4.02136461
North Fremantle,6159,Secondary,Melville SHS,FALSE,,,"John Curtin College, Shenton College, Melville SHS, Fremantle College","R25 (5.2%), R60 (2.2%), R35 (1.5%), R40 (1.1%), R160 (0.1%), R12.5 (0.0%), R30 (0.0%)",R25,5.2,TRUE,4.02136461
North Fremantle,6159,Secondary,Shenton College,FALSE,,,"John Curtin College, Shenton College, Melville SHS, Fremantle College","R25 (5.2%), R60 (2.2%), R35 (1.5%), R40 (1.1%), R160 (0.1%), R12.5 (0.0%), R30 (0.0%)",R25,5.2,TRUE,4.02136461
North Fremantle,6159,Secondary,Shenton College,FALSE,,,Shenton College,"R25 (5.2%), R60 (2.2%), R35 (1.5%), R40 (1.1%), R160 (0.1%), R12.5 (0.0%), R30 (0.0%)",R25,5.2,TRUE,4.02136461
North Lake,6163,Primary,Manning Primary School,TRUE,5174.04236,5174,Manning Primary School (approx ~5174 m),"R20 (14.0%), R25 (0.1%)",R20,14,TRUE,61.3663399
North Lake,6163,Secondary,Lakelands SHS,FALSE,,,"Leeming SHS, Lakelands SHS","R20 (14.0%), R25 (0.1%)",R20,14,TRUE,61.3663399
North Lake,6163,Secondary,Leeming SHS,FALSE,,,"Leeming SHS, Lakelands SHS","R20 (14.0%), R25 (0.1%)",R20,14,TRUE,61.3663399
North Lake,6163,Secondary,Leeming Senior High School,FALSE,,,Leeming Senior High School,"R20 (14.0%), R25 (0.1%)",R20,14,TRUE,61.3663399
North Lake,6163,Secondary,Melville Senior High School,FALSE,,,Melville Senior High School,"R20 (14.0%), R25 (0.1%)",R20,14,TRUE,61.3663399
North Perth,6006,Primary,Coolbinia PS,FALSE,,,"Mt Lawley PS, Coolbinia PS","R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Primary,Coolbinia PS,FALSE,,,"Coolbinia PS, Kyilla PS","R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Primary,Coolbinia PS,FALSE,,,"Tuart Hill PS, Coolbinia PS, Kyilla PS","R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Primary,Coolbinia Primary School,FALSE,,,Coolbinia Primary School,"R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Primary,Kyilla PS,FALSE,,,"Coolbinia PS, Kyilla PS","R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Primary,Kyilla PS,FALSE,,,"Tuart Hill PS, Coolbinia PS, Kyilla PS","R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Primary,Mt Lawley PS,FALSE,,,"Mt Lawley PS, Coolbinia PS","R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Primary,Tuart Hill PS,FALSE,,,"Tuart Hill PS, Coolbinia PS, Kyilla PS","R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Primary,Tuart Hill Primary School,FALSE,,,Tuart Hill Primary School,"R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Secondary,Bob Hawke College,FALSE,,,Bob Hawke College,"R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Secondary,Bob Hawke College,FALSE,,,"Bob Hawke College, Dianella Secondary College","R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Secondary,Dianella Secondary College,FALSE,,,"Bob Hawke College, Dianella Secondary College","R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
North Perth,6006,Secondary,Mount Lawley Senior High School,FALSE,,,Mount Lawley Senior High School,"R40 (5.9%), R30/40 (2.6%), R60/100 (1.6%), R30 (0.5%), R60 (0.5%), R80 (0.5%), R20 (0.4%)",R40,5.9,FALSE,0
Northbridge,6003,Primary,Maylands Peninsula Primary School,TRUE,1831.934139,1832,Maylands Peninsula Primary School (approx ~1832 m),,,,FALSE,0
Northbridge,6003,Secondary,Bob Hawke College,FALSE,,,Bob Hawke College,,,,FALSE,0
Northbridge,6003,Secondary,Mount Lawley Senior High School,FALSE,,,Mount Lawley Senior High School,,,,FALSE,0
Nowergup,6032,Secondary,Duncraig Senior High School,TRUE,13938.98043,13939,Duncraig Senior High School (approx ~13939 m),,,,TRUE,95.48624882
O'Connor,6163,Primary,Manning Primary School,TRUE,5818.296088,5818,Manning Primary School (approx ~5818 m),"R80 (1.2%), R30 (0.5%), R40 (0.3%), R60 (0.3%)",R80,1.2,FALSE,0
O'Connor,6163,Secondary,Melville Senior High School,FALSE,,,Melville Senior High School,"R80 (1.2%), R30 (0.5%), R40 (0.3%), R60 (0.3%)",R80,1.2,FALSE,0
Oakford,6121,Primary,Manning Primary School,TRUE,16778.81026,16779,Manning Primary School (approx ~16779 m),,,,TRUE,99.43028494
Oakford,6121,Secondary,Leeming Senior High School,TRUE,10994.20103,10994,Leeming Senior High School (approx ~10994 m),,,,TRUE,99.43028494
Ocean Reef,6027,Primary,Balcatta PS,TRUE,13375.52545,13376,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~13376 m)",R20 (9.4%),R20,9.4,TRUE,31.33014827
Ocean Reef,6027,Primary,Osborne PS,TRUE,13375.52545,13376,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~13376 m)",R20 (9.4%),R20,9.4,TRUE,31.33014827
Ocean Reef,6027,Primary,West Balcatta PS,TRUE,13375.52545,13376,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~13376 m)",R20 (9.4%),R20,9.4,TRUE,31.33014827
Ocean Reef,6027,Secondary,Duncraig Senior High School,TRUE,2470.126956,2470,Duncraig Senior High School (approx ~2470 m),R20 (9.4%),R20,9.4,TRUE,31.33014827
Oldbury,6121,Secondary,Leeming Senior High School,TRUE,16815.80153,16816,Leeming Senior High School (approx ~16816 m),,,,TRUE,99.67394605
Orange Grove,6109,Primary,Lathlain Primary School,TRUE,7615.633632,7616,Lathlain Primary School (approx ~7616 m),,,,TRUE,98.69013551
Orange Grove,6109,Secondary,Como Secondary College,TRUE,7885.17404,7885,Como Secondary College (approx ~7885 m),,,,TRUE,98.69013551
Orelia,6167,Secondary,Leeming Senior High School,TRUE,15788.17931,15788,Leeming Senior High School (approx ~15788 m),"R20 (5.0%), R12.5/20 (3.7%), R25 (2.3%), R40 (0.9%)",R20,5,TRUE,57.24952725
Osborne Park,6017,Primary,Balcatta PS,FALSE,,,"Balcatta PS, West Balcatta PS, Osborne PS","R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Osborne Park,6017,Primary,Osborne PS,FALSE,,,"Tuart Hill PS, Osborne PS","R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Osborne Park,6017,Primary,Osborne PS,FALSE,,,"Balcatta PS, West Balcatta PS, Osborne PS","R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Osborne Park,6017,Primary,Osborne Primary School,FALSE,,,Osborne Primary School,"R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Osborne Park,6017,Primary,Tuart Hill PS,FALSE,,,"Tuart Hill PS, Osborne PS","R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Osborne Park,6017,Primary,West Balcatta PS,FALSE,,,"Balcatta PS, West Balcatta PS, Osborne PS","R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Osborne Park,6017,Secondary,Balcatta SHS,FALSE,,,"Churchlands SHS, Balcatta SHS","R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Osborne Park,6017,Secondary,Bob Hawke College,FALSE,,,Bob Hawke College,"R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Osborne Park,6017,Secondary,Bob Hawke College,FALSE,,,"Bob Hawke College, Dianella Secondary College","R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Osborne Park,6017,Secondary,Churchlands SHS,FALSE,,,"Churchlands SHS, Balcatta SHS","R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Osborne Park,6017,Secondary,Churchlands Senior High School,FALSE,,,Churchlands Senior High School,"R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Osborne Park,6017,Secondary,Dianella Secondary College,FALSE,,,"Bob Hawke College, Dianella Secondary College","R50 (1.2%), R-AC0 (0.6%), R-AC2 (0.2%), R100 (0.0%)",R50,1.2,FALSE,0
Padbury,6025,Primary,Balcatta PS,TRUE,7448.885789,7449,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~7449 m)","R20 (18.6%), R20/40 (5.9%), R40 (0.1%)",R20,18.6,TRUE,37.25131669
Padbury,6025,Primary,Osborne PS,TRUE,7448.885789,7449,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~7449 m)","R20 (18.6%), R20/40 (5.9%), R40 (0.1%)",R20,18.6,TRUE,37.25131669
Padbury,6025,Primary,West Balcatta PS,TRUE,7448.885789,7449,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~7449 m)","R20 (18.6%), R20/40 (5.9%), R40 (0.1%)",R20,18.6,TRUE,37.25131669
Padbury,6025,Secondary,Duncraig Senior High School,FALSE,,,Duncraig Senior High School,"R20 (18.6%), R20/40 (5.9%), R40 (0.1%)",R20,18.6,TRUE,37.25131669
Palmyra,6157,Primary,Manning Primary School,TRUE,5979.076079,5979,Manning Primary School (approx ~5979 m),"R20 (31.3%), R40 (2.4%), R50 (1.8%), R60 (0.7%)",R20,31.3,FALSE,0
Palmyra,6157,Secondary,Frenantle College,FALSE,,,"John Curtin College of the Arts, Melville SHS, Frenantle College","R20 (31.3%), R40 (2.4%), R50 (1.8%), R60 (0.7%)",R20,31.3,FALSE,0
Palmyra,6157,Secondary,John Curtin College of the Arts,FALSE,,,"John Curtin College of the Arts, Melville SHS, Frenantle College","R20 (31.3%), R40 (2.4%), R50 (1.8%), R60 (0.7%)",R20,31.3,FALSE,0
Palmyra,6157,Secondary,Melville SHS,FALSE,,,"John Curtin College of the Arts, Melville SHS, Frenantle College","R20 (31.3%), R40 (2.4%), R50 (1.8%), R60 (0.7%)",R20,31.3,FALSE,0
Palmyra,6157,Secondary,Melville Senior High School,FALSE,,,Melville Senior High School,"R20 (31.3%), R40 (2.4%), R50 (1.8%), R60 (0.7%)",R20,31.3,FALSE,0
Parkerville,6081,Primary,Bayswater Primary School,TRUE,17355.2742,17355,Bayswater Primary School (approx ~17355 m),,,,TRUE,99.14439548
Parkerville,6081,Secondary,John Forrest Secondary College,TRUE,15539.54533,15540,John Forrest Secondary College (approx ~15540 m),,,,TRUE,99.14439548
Parkwood,6147,Primary,Curtin PS,TRUE,2548.022121,2548,"Curtin PS, Manning PS (approx ~2548 m)","R40 (4.5%), R20 (3.7%), R30 (0.5%)",R40,4.5,TRUE,9.863279765
Parkwood,6147,Primary,Manning PS,TRUE,2548.022121,2548,"Curtin PS, Manning PS (approx ~2548 m)","R40 (4.5%), R20 (3.7%), R30 (0.5%)",R40,4.5,TRUE,9.863279765
Parkwood,6147,Secondary,Rossmoyne Senior High School,FALSE,,,Rossmoyne Senior High School,"R40 (4.5%), R20 (3.7%), R30 (0.5%)",R40,4.5,TRUE,9.863279765
Parkwood,6147,Secondary,Willeton Senior High School,FALSE,,,Willeton Senior High School,"R40 (4.5%), R20 (3.7%), R30 (0.5%)",R40,4.5,TRUE,9.863279765
Parmelia,6167,Secondary,Leeming Senior High School,TRUE,16206.76696,16207,Leeming Senior High School (approx ~16207 m),,,,TRUE,56.80563931
Paulls Valley,6076,Primary,Bayswater Primary School,TRUE,14041.58965,14042,Bayswater Primary School (approx ~14042 m),,,,TRUE,99.87254543
Paulls Valley,6076,Secondary,John Forrest Secondary College,TRUE,13290.87809,13291,John Forrest Secondary College (approx ~13291 m),,,,TRUE,99.87254543
Pearsall,6065,Primary,Dianella Heights Primary School,TRUE,9684.990356,9685,Dianella Heights Primary School (approx ~9685 m),"R20 (26.0%), R30 (13.0%), R40 (10.2%), R25 (1.5%)",R20,26,TRUE,20.8827572
Pearsall,6065,Secondary,Duncraig Senior High School,TRUE,5301.204929,5301,Duncraig Senior High School (approx ~5301 m),"R20 (26.0%), R30 (13.0%), R40 (10.2%), R25 (1.5%)",R20,26,TRUE,20.8827572
Peppermint Grove,6011,Primary,South Perth Primary School,TRUE,7159.535419,7160,South Perth Primary School (approx ~7160 m),"R10 (2.5%), R12.5 (2.3%), R15 (0.0%), R30 (0.0%)",R10,2.5,TRUE,4.973909821
Peppermint Grove,6011,Secondary,Shenton College,FALSE,,,Shenton College,"R10 (2.5%), R12.5 (2.3%), R15 (0.0%), R30 (0.0%)",R10,2.5,TRUE,4.973909821
Perth,6000,Primary,South Perth Primary School,TRUE,194.0892872,194,South Perth Primary School (approx ~194 m),"R50 (0.3%), R100 (0.1%), R160 (0.0%)",R50,0.3,TRUE,2.354297462
Perth,6000,Secondary,Bob Hawke College,FALSE,,,Bob Hawke College,"R50 (0.3%), R100 (0.1%), R160 (0.0%)",R50,0.3,TRUE,2.354297462
Perth,6000,Secondary,Mount Lawley Senior High School,FALSE,,,Mount Lawley Senior High School,"R50 (0.3%), R100 (0.1%), R160 (0.0%)",R50,0.3,TRUE,2.354297462
Perth,6000,Secondary,Shenton College,FALSE,,,Shenton College,"R50 (0.3%), R100 (0.1%), R160 (0.0%)",R50,0.3,TRUE,2.354297462
Perth Airport,6105,Primary,Bayswater Primary School,TRUE,1185.391622,1185,Bayswater Primary School (approx ~1185 m),R20 (0.0%),R20,0,TRUE,46.2052835
Perth Airport,6105,Secondary,John Forrest Secondary College,TRUE,978.4090729,978,John Forrest Secondary College (approx ~978 m),R20 (0.0%),R20,0,TRUE,46.2052835
Piara Waters,6112,Primary,Manning Primary School,TRUE,10272.58464,10273,Manning Primary School (approx ~10273 m),"R25 (18.1%), R40 (3.2%), R30 (0.1%), R60 (0.0%)",R25,18.1,TRUE,35.37300889
Piara Waters,6112,Secondary,Leeming Senior High School,TRUE,5273.435043,5273,Leeming Senior High School (approx ~5273 m),"R25 (18.1%), R40 (3.2%), R30 (0.1%), R60 (0.0%)",R25,18.1,TRUE,35.37300889
Pickering Brook,6076,Primary,Lathlain Primary School,TRUE,16243.3209,16243,Lathlain Primary School (approx ~16243 m),R2.5 (0.3%),R2.5,0.3,TRUE,99.94599598
Pickering Brook,6076,Secondary,Como Secondary College,TRUE,16974.88638,16975,Como Secondary College (approx ~16975 m),R2.5 (0.3%),R2.5,0.3,TRUE,99.94599598
Piesse Brook,6076,Primary,Bayswater Primary School,TRUE,11544.30013,11544,Bayswater Primary School (approx ~11544 m),,,,TRUE,99.66741785
Piesse Brook,6076,Secondary,John Forrest Secondary College,TRUE,10734.80042,10735,John Forrest Secondary College (approx ~10735 m),,,,TRUE,99.66741785
Pinjar,6078,Primary,Dianella Heights Primary School,TRUE,19085.68443,19086,Dianella Heights Primary School (approx ~19086 m),,,,TRUE,99.79266071
Pinjar,6078,Secondary,Duncraig Senior High School,TRUE,12592.13047,12592,Duncraig Senior High School (approx ~12592 m),,,,TRUE,99.79266071
Postans,6167,Secondary,Leeming Senior High School,TRUE,13980.70971,13981,Leeming Senior High School (approx ~13981 m),,,,TRUE,88.50321097
Queens Park,6107,Primary,Lathlain Primary School,TRUE,879.1641661,879,Lathlain Primary School (approx ~879 m),"R30 (18.1%), R40 (0.6%), R60 (0.4%)",R30,18.1,TRUE,10.77896684
Queens Park,6107,Secondary,Como Secondary College,TRUE,1652.107561,1652,Como Secondary College (approx ~1652 m),"R30 (18.1%), R40 (0.6%), R60 (0.4%)",R30,18.1,TRUE,10.77896684
Quinns Rocks,6030,Secondary,Duncraig Senior High School,TRUE,13880.50948,13881,Duncraig Senior High School (approx ~13881 m),"R20 (77.9%), R25 (4.0%), R40 (2.0%), R30 (0.3%)",R20,77.9,TRUE,24.10204354
Red Hill,6056,Primary,Bayswater Primary School,TRUE,13062.66425,13063,Bayswater Primary School (approx ~13063 m),,,,TRUE,96.00233125
Red Hill,6056,Secondary,John Forrest Secondary College,TRUE,10978.57833,10979,John Forrest Secondary College (approx ~10979 m),,,,TRUE,96.00233125
Redcliffe,6104,Primary,Bayswater Primary School,TRUE,486.197464,486,Bayswater Primary School (approx ~486 m),"R20 (8.4%), R20/40 (2.1%), R12.5 (0.3%)",R20,8.4,TRUE,13.87439753
Redcliffe,6104,Secondary,John Forrest Secondary College,TRUE,496.4398694,496,John Forrest Secondary College (approx ~496 m),"R20 (8.4%), R20/40 (2.1%), R12.5 (0.3%)",R20,8.4,TRUE,13.87439753
Reservoir,6076,Primary,Lathlain Primary School,TRUE,18349.95903,18350,Lathlain Primary School (approx ~18350 m),,,,TRUE,99.92787226
Reservoir,6076,Secondary,John Forrest Secondary College,TRUE,18859.45485,18859,John Forrest Secondary College (approx ~18859 m),,,,TRUE,99.92787226
Ridgewood,6030,Secondary,Duncraig Senior High School,TRUE,14058.81421,14059,Duncraig Senior High School (approx ~14059 m),"R20 (35.8%), R40 (6.9%), R60 (4.3%), R30 (2.7%)",R20,35.8,TRUE,8.549590921
Riverton,6148,Primary,Manning Primary School,TRUE,931.4118215,931,Manning Primary School (approx ~931 m),"R25 (23.6%), R40 (9.3%), R30 (4.7%), R20 (0.5%)",R25,23.6,TRUE,20.79254285
Riverton,6148,Secondary,Rossmoyne Senior High School,FALSE,,,Rossmoyne Senior High School,"R25 (23.6%), R40 (9.3%), R30 (4.7%), R20 (0.5%)",R25,23.6,TRUE,20.79254285
Riverton,6148,Secondary,Willeton Senior High School,FALSE,,,Willeton Senior High School,"R25 (23.6%), R40 (9.3%), R30 (4.7%), R20 (0.5%)",R25,23.6,TRUE,20.79254285
Rivervale,6103,Primary,Carlisle Primary School,FALSE,,,Carlisle Primary School,"R20 (17.1%), R20/40 (14.4%), R100 (2.2%), R20/60 (2.0%), R20/50/100 (0.9%), R30 (0.5%)",R20,17.1,TRUE,6.724358679
Rivervale,6103,Primary,Lathlain Primary School,FALSE,,,Lathlain Primary School,"R20 (17.1%), R20/40 (14.4%), R100 (2.2%), R20/60 (2.0%), R20/50/100 (0.9%), R30 (0.5%)",R20,17.1,TRUE,6.724358679
Rivervale,6103,Primary,Rivervale Primary School,FALSE,,,Rivervale Primary School,"R20 (17.1%), R20/40 (14.4%), R100 (2.2%), R20/60 (2.0%), R20/50/100 (0.9%), R30 (0.5%)",R20,17.1,TRUE,6.724358679
Rivervale,6103,Secondary,John Forrest Secondary College,TRUE,96.93475089,97,John Forrest Secondary College (approx ~97 m),"R20 (17.1%), R20/40 (14.4%), R100 (2.2%), R20/60 (2.0%), R20/50/100 (0.9%), R30 (0.5%)",R20,17.1,TRUE,6.724358679
Roleystone,6111,Primary,Lathlain Primary School,TRUE,15902.37799,15902,Lathlain Primary School (approx ~15902 m),R5 (15.9%),R5,15.9,TRUE,99.11959933
Roleystone,6111,Secondary,Willeton Senior High School,TRUE,13474.75307,13475,Willeton Senior High School (approx ~13475 m),R5 (15.9%),R5,15.9,TRUE,99.11959933
Rossmoyne,6148,Primary,Manning Primary School,TRUE,144.0912504,144,Manning Primary School (approx ~144 m),"R20 (17.1%), R30 (2.5%), R40 (2.4%)",R20,17.1,TRUE,8.298170291
Rossmoyne,6148,Secondary,Applecross SHS,FALSE,,,"Rossmoyne SHS, Applecross SHS","R20 (17.1%), R30 (2.5%), R40 (2.4%)",R20,17.1,TRUE,8.298170291
Rossmoyne,6148,Secondary,Rossmoyne SHS,FALSE,,,"Rossmoyne SHS, Applecross SHS","R20 (17.1%), R30 (2.5%), R40 (2.4%)",R20,17.1,TRUE,8.298170291
Rossmoyne,6148,Secondary,Rossmoyne Senior High School,FALSE,,,Rossmoyne Senior High School,"R20 (17.1%), R30 (2.5%), R40 (2.4%)",R20,17.1,TRUE,8.298170291
Rottnest Island,6161,Secondary,Fremantle College,TRUE,16378.82564,16379,"John Curtin College, Shenton College, Melville SHS, Fremantle College (approx ~16379 m)",,,,TRUE,84.41958452
Rottnest Island,6161,Secondary,John Curtin College,TRUE,16378.82564,16379,"John Curtin College, Shenton College, Melville SHS, Fremantle College (approx ~16379 m)",,,,TRUE,84.41958452
Rottnest Island,6161,Secondary,Melville SHS,TRUE,16378.82564,16379,"John Curtin College, Shenton College, Melville SHS, Fremantle College (approx ~16379 m)",,,,TRUE,84.41958452
Rottnest Island,6161,Secondary,Shenton College,TRUE,16378.82564,16379,"John Curtin College, Shenton College, Melville SHS, Fremantle College (approx ~16379 m)",,,,TRUE,84.41958452
Salter Point,6152,Primary,Curtin PS,FALSE,,,"Curtin PS, Manning PS","R20 (11.8%), R40 (1.5%), R15 (0.6%)",R20,11.8,TRUE,25.1136483
Salter Point,6152,Primary,Manning PS,FALSE,,,"Curtin PS, Manning PS","R20 (11.8%), R40 (1.5%), R15 (0.6%)",R20,11.8,TRUE,25.1136483
Salter Point,6152,Primary,Manning Primary School,FALSE,,,Manning Primary School,"R20 (11.8%), R40 (1.5%), R15 (0.6%)",R20,11.8,TRUE,25.1136483
Salter Point,6152,Secondary,Como Secondary College,FALSE,,,Como Secondary College,"R20 (11.8%), R40 (1.5%), R15 (0.6%)",R20,11.8,TRUE,25.1136483
Samson,6163,Primary,Manning Primary School,TRUE,6405.538057,6406,Manning Primary School (approx ~6406 m),"R60 (0.2%), R20 (0.0%)",R60,0.2,TRUE,31.6018046
Samson,6163,Secondary,Melville Senior High School,TRUE,3.660274075,4,Melville Senior High School (approx ~4 m),"R60 (0.2%), R20 (0.0%)",R60,0.2,TRUE,31.6018046
Scarborough,6019,Primary,Balcatta PS,TRUE,2320.416962,2320,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~2320 m)",,,,TRUE,10.72525428
Scarborough,6019,Primary,Osborne PS,TRUE,2320.416962,2320,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~2320 m)",,,,TRUE,10.72525428
Scarborough,6019,Primary,West Balcatta PS,TRUE,2320.416962,2320,"Balcatta PS, West Balcatta PS, Osborne PS (approx ~2320 m)",,,,TRUE,10.72525428
Scarborough,6019,Secondary,Carine SHS,FALSE,,,"Churchlands SHS, Carine SHS",,,,TRUE,10.72525428
Scarborough,6019,Secondary,Churchlands SHS,FALSE,,,"Churchlands SHS, Carine SHS",,,,TRUE,10.72525428
Scarborough,6019,Secondary,Churchlands Senior High School,FALSE,,,Churchlands Senior High School,,,,TRUE,10.72525428
Seville Grove,6112,Primary,Curtin PS,TRUE,14726.87475,14727,"Curtin PS, Manning PS (approx ~14727 m)","R40 (1.2%), R30 (0.4%), R25 (0.4%), R20 (0.2%)",R40,1.2,TRUE,28.4158558
Seville Grove,6112,Primary,Manning PS,TRUE,14726.87475,14727,"Curtin PS, Manning PS (approx ~14727 m)","R40 (1.2%), R30 (0.4%), R25 (0.4%), R20 (0.2%)",R40,1.2,TRUE,28.4158558
Seville Grove,6112,Secondary,Willeton Senior High School,TRUE,10687.18412,10687,Willeton Senior High School (approx ~10687 m),"R40 (1.2%), R30 (0.4%), R25 (0.4%), R20 (0.2%)",R40,1.2,TRUE,28.4158558
